CustomerId,cluster_id,logistic_regression_churn_risk_0_100,churn_proba_avg,segment_name
15673020,1,100,0.9956913959827948,at risk
15578865,1,100,0.9957889492287308,at risk
15707861,1,100,0.9963295402930341,at risk
15666295,1,100,0.9968532431019294,at risk
15768163,1,100,0.996433058003468,at risk
15769959,1,100,0.996951445030336,at risk
15682355,1,100,0.9962753786826178,at risk
15647311,1,99,0.7806104996067366,at risk
15771573,1,99,0.9946053542392597,at risk
15789484,1,99,0.7810730166259607,at risk
15663706,1,99,0.9811997768153629,at risk
15671137,1,99,0.9949076004333198,at risk
15640905,1,99,0.9930693012263648,at risk
15724623,1,99,0.9931265005308587,at risk
15613172,1,99,0.7771047401258343,at risk
15586310,1,99,0.776474232791891,at risk
15726931,1,99,0.992124522643095,at risk
15600974,1,99,0.9899470879628273,at risk
15774854,1,99,0.9949845137456284,at risk
15797219,1,99,0.9949353440040252,at risk
15619955,1,99,0.9919078888103509,at risk
15643024,1,99,0.9924532157476141,at risk
15594898,1,99,0.9919242995504031,at risk
15728669,1,99,0.9942001830497187,at risk
15745844,1,99,0.9919699712360917,at risk
15661629,1,99,0.9926144872689925,at risk
15696674,1,99,0.9922191390141623,at risk
15629677,1,99,0.9928616377694309,at risk
15573456,1,99,0.9931896639553051,at risk
15684548,1,99,0.9874659719168424,at risk
15595039,1,99,0.9939745181502716,at risk
15694860,1,99,0.994707127164349,at risk
15593782,1,99,0.992442145628853,at risk
15585865,1,99,0.9940835586273463,at risk
15775912,1,99,0.9925445413284555,at risk
15794142,1,99,0.9938643326716652,at risk
15802593,1,99,0.9909458060760855,at risk
15657284,1,99,0.9944862538317506,at risk
15607312,1,99,0.9874890636400911,at risk
15592387,1,99,0.9732355886100392,at risk
15727299,1,99,0.9948615046437794,at risk
15620204,1,99,0.9950397819764997,at risk
15580148,1,99,0.9946109333935894,at risk
15807609,1,99,0.9930983780472126,at risk
15578761,1,99,0.9945173709000409,at risk
15744607,1,99,0.993026732497735,at risk
15612966,1,99,0.992933864410073,at risk
15672056,1,99,0.9926910136057862,at risk
15584091,1,99,0.9941028731476376,at risk
15628936,1,99,0.9932525584267767,at risk
15571221,1,99,0.9932741070255552,at risk
15585888,1,99,0.9935995216616438,at risk
15571928,1,99,0.9948087834308844,at risk
15772781,1,99,0.992433308978558,at risk
15675964,1,99,0.9933797759684496,at risk
15792328,1,99,0.9900046574336527,at risk
15741336,1,99,0.990987337208982,at risk
15660429,1,99,0.9945742360120415,at risk
15580956,1,99,0.9932600856982402,at risk
15807008,1,99,0.9937836080880796,at risk
15689081,1,99,0.9905387169523853,at risk
15813168,1,99,0.9950839892109496,at risk
15660316,1,99,0.9951474662567037,at risk
15596800,1,99,0.9913998801267979,at risk
15685309,1,99,0.9944663061381306,at risk
15782454,1,99,0.9943983490332758,at risk
15755638,1,99,0.9936576726914111,at risk
15743532,1,99,0.9931338039929041,at risk
15690182,1,99,0.995185524274888,at risk
15596181,1,99,0.9917619189087702,at risk
15683403,1,99,0.9939219338139887,at risk
15627232,1,99,0.9940604428401781,at risk
15722902,1,99,0.9950331789581343,at risk
15714466,1,99,0.9919972996178048,at risk
15775295,1,99,0.994683535265016,at risk
15787835,1,99,0.9947186635273094,at risk
15754796,1,99,0.9952833128439617,at risk
15628947,1,99,0.9918276088846457,at risk
15774882,1,99,0.9880101421535423,at risk
15608653,1,99,0.9891014079319428,at risk
15670374,1,99,0.9935786148223071,at risk
15700212,1,99,0.9944266850502955,at risk
15716491,1,99,0.9928108568238031,at risk
15744517,1,99,0.9940151764681948,at risk
15590146,1,99,0.9933498536549661,at risk
15786800,1,99,0.9930187229542007,at risk
15709994,1,99,0.9945095480734052,at risk
15607133,1,99,0.9952247970675131,at risk
15658057,1,99,0.993532906455404,at risk
15713826,1,99,0.9928656524012615,at risk
15778410,1,99,0.9924793932953954,at risk
15796313,1,99,0.9932896037707133,at risk
15605037,1,99,0.971030367267291,at risk
15711219,1,99,0.9947841954324144,at risk
15605275,1,99,0.9949219945399648,at risk
15758845,1,99,0.9922439814214026,at risk
15570601,1,99,0.9914427754732945,at risk
15576644,1,99,0.9944629653479513,at risk
15739858,1,99,0.9946588379233304,at risk
15805637,1,99,0.9885262005714123,at risk
15629575,1,99,0.9937049131363169,at risk
15652693,1,99,0.9934819358614971,at risk
15607347,1,99,0.987669628581037,at risk
15615456,1,99,0.9935673688207997,at risk
15772243,1,99,0.9936827407196512,at risk
15758606,1,99,0.9927279813247679,at risk
15727384,1,99,0.9924596830649849,at risk
15732917,1,99,0.9947868717964248,at risk
15710743,1,99,0.9947400348948037,at risk
15577078,1,99,0.9918498063962423,at risk
15629338,1,99,0.9918761908883793,at risk
15780254,1,99,0.9938373092778606,at risk
15774857,1,99,0.9887356218891087,at risk
15599722,1,99,0.9907239088125963,at risk
15630698,1,99,0.9911246197069553,at risk
15738605,1,99,0.9948609579540886,at risk
15803749,1,99,0.9942996862844057,at risk
15621210,1,99,0.9931505196282008,at risk
15654390,1,99,0.9911752811489496,at risk
15710366,1,99,0.9928027447231225,at risk
15791053,1,99,0.994369609373266,at risk
15809286,1,99,0.9947543060553138,at risk
15567980,1,99,0.9939484289283,at risk
15727490,1,99,0.9933413487883221,at risk
15704442,1,99,0.9948009119885736,at risk
15630617,1,99,0.9601873201332022,at risk
15778155,1,99,0.9934729343912077,at risk
15759436,1,99,0.9949792657907001,at risk
15726490,1,99,0.9908229972011936,at risk
15679770,1,99,0.9936017656231876,at risk
15732270,1,99,0.9932002590784067,at risk
15775905,1,99,0.9931965679376029,at risk
15731790,1,99,0.9951382288010756,at risk
15775891,1,99,0.9931396769751464,at risk
15815490,1,99,0.9948636569392098,at risk
15635660,1,99,0.991928708560946,at risk
15760446,1,99,0.992614668120393,at risk
15806688,1,99,0.9920596752628555,at risk
15576824,1,99,0.9927698973086345,at risk
15626787,1,99,0.9927806450115731,at risk
15730433,1,99,0.9946124244897145,at risk
15782468,1,99,0.9893069864052348,at risk
15641416,1,99,0.9944328095195042,at risk
15700487,1,99,0.9921917762176703,at risk
15723299,1,99,0.9947136713011292,at risk
15789425,1,99,0.9919102874047288,at risk
15591915,1,99,0.992751440214354,at risk
15595324,1,99,0.994033829351066,at risk
15699247,1,99,0.9920214245158148,at risk
15570932,1,99,0.99157471629427,at risk
15779581,1,99,0.9945488180959776,at risk
15697424,1,99,0.9903568477796152,at risk
15636023,1,99,0.992143464758071,at risk
15721007,1,99,0.9918790876182877,at risk
15701537,1,99,0.9946986691190737,at risk
15769596,1,99,0.9876861435822134,at risk
15810075,1,99,0.9921644622990033,at risk
15724161,1,99,0.9938907673958538,at risk
15801336,1,99,0.9951718053262201,at risk
15589449,1,99,0.9911950514752976,at risk
15631070,1,99,0.994917349377963,at risk
15761950,1,99,0.9932954837058637,at risk
15678201,1,99,0.9934634414501291,at risk
15768151,1,99,0.9943300615759328,at risk
15750335,1,99,0.9940116780209718,at risk
15801904,1,99,0.9929867874073558,at risk
15575119,1,99,0.9946319714679642,at risk
15799626,1,99,0.9930951677550746,at risk
15648881,1,99,0.9923149274087469,at risk
15625175,1,99,0.9915709358685577,at risk
15733234,1,99,0.9941663688472167,at risk
15721582,1,99,0.9919338302697177,at risk
15628219,1,99,0.9933096370858671,at risk
15674678,1,99,0.993879096226357,at risk
15789974,1,99,0.992402897779641,at risk
15627840,1,99,0.9875096996376479,at risk
15809137,1,99,0.9897681550635163,at risk
15569248,1,99,0.9911838260704066,at risk
15755077,1,99,0.9936915728296377,at risk
15801218,1,99,0.9917589139840572,at risk
15641359,1,99,0.9924847104209619,at risk
15629094,1,99,0.9947985487290052,at risk
15733777,1,99,0.9928304512187626,at risk
15723263,1,99,0.9926417972363416,at risk
15573599,1,99,0.9925961080518556,at risk
15634968,1,99,0.9942950129789542,at risk
15607263,1,99,0.9908673688396825,at risk
15691703,1,99,0.9915836092531526,at risk
15759284,1,99,0.9921111993712209,at risk
15664668,1,99,0.9936825336414911,at risk
15703541,1,99,0.9942647848675451,at risk
15608344,1,99,0.9890601618421481,at risk
15768367,1,99,0.9859199447556667,at risk
15568573,1,99,0.9937880419667809,at risk
15718507,1,99,0.993953558710583,at risk
15685290,1,99,0.9941064758397719,at risk
15680449,1,99,0.9950983957990998,at risk
15599860,1,99,0.9880202980374388,at risk
15669887,1,99,0.9919104072027203,at risk
15724251,1,99,0.9914983966371019,at risk
15602797,1,99,0.9923383691142211,at risk
15778154,1,99,0.9941306585677405,at risk
15662884,1,99,0.9946152602460869,at risk
15750778,1,99,0.993900272679618,at risk
15757541,1,99,0.9929479908824869,at risk
15640258,1,99,0.9928149024932891,at risk
15626008,1,99,0.9929339088919505,at risk
15648362,1,99,0.9944267313423348,at risk
15814092,1,99,0.988485262677172,at risk
15597914,1,99,0.9952321949134882,at risk
15807563,1,99,0.9925715156556182,at risk
15625545,1,99,0.9939442940435521,at risk
15757952,1,99,0.9913164771917332,at risk
15577587,1,99,0.9952894665165409,at risk
15720929,1,99,0.9948675152094332,at risk
15615207,1,99,0.9935097709468025,at risk
15583840,1,99,0.9949897967989257,at risk
15746553,1,99,0.9943656670656535,at risk
15709941,1,99,0.9935907666491658,at risk
15657529,1,99,0.9929835600847672,at risk
15654000,1,99,0.9950599157186083,at risk
15810460,1,99,0.9943234682559541,at risk
15771742,1,99,0.9934476715902658,at risk
15584536,1,99,0.9931512259663434,at risk
15585853,1,99,0.9939315946890769,at risk
15645271,1,99,0.9932559464408864,at risk
15696301,1,99,0.9948578022560716,at risk
15674328,1,99,0.9933183323901034,at risk
15567063,1,99,0.9932714245874655,at risk
15716381,1,99,0.9940457319796906,at risk
15642824,1,99,0.9943430383906948,at risk
15605826,1,99,0.9942096204574863,at risk
15570087,1,99,0.9944372337612294,at risk
15587611,1,99,0.9926879254985982,at risk
15614103,1,99,0.9915650103967719,at risk
15622532,1,99,0.9876950316053733,at risk
15593976,1,99,0.9924720877048935,at risk
15808674,1,99,0.9922374316856816,at risk
15576550,1,99,0.9936338394709413,at risk
15591740,1,99,0.9926339311463509,at risk
15743828,1,99,0.991211664596539,at risk
15665053,1,99,0.9937986425799141,at risk
15593094,1,99,0.9853938174687117,at risk
15790204,1,99,0.954398679058674,at risk
15783225,1,99,0.9935721195802772,at risk
15781272,1,99,0.9943014775036865,at risk
15691004,1,99,0.9778112178482864,at risk
15606273,1,99,0.993407241225075,at risk
15743817,1,99,0.9924559925899326,at risk
15740406,1,99,0.9944679947163785,at risk
15737556,1,99,0.9945460128973447,at risk
15719508,1,99,0.9936754597121852,at risk
15780432,1,99,0.9907958954219405,at risk
15680517,1,99,0.9946223743088353,at risk
15624641,1,99,0.9923394392696855,at risk
15596303,1,99,0.9938810976083894,at risk
15787255,1,99,0.9944830192306592,at risk
15656086,1,99,0.9939108537241598,at risk
15601594,1,99,0.9936738955052862,at risk
15670584,1,99,0.9875445411750322,at risk
15621611,1,99,0.9926552827882394,at risk
15749519,1,99,0.9934764281936483,at risk
15684319,1,99,0.9940775067033604,at risk
15732281,1,99,0.9942116326463845,at risk
15567630,1,99,0.9935241881719018,at risk
15732643,1,99,0.9950413744908762,at risk
15749638,1,99,0.9947089905053456,at risk
15788068,1,99,0.9937948342990718,at risk
15599126,1,99,0.9939128553329573,at risk
15700460,1,99,0.9948915043494658,at risk
15782181,1,99,0.9924624610905083,at risk
15655436,1,99,0.9948611922131126,at risk
15663410,1,99,0.9894572054229737,at risk
15681410,1,99,0.9931474879708039,at risk
15668283,1,99,0.99236434767565,at risk
15573851,1,99,0.9938868047134616,at risk
15648933,1,99,0.9929046031281064,at risk
15594456,1,99,0.9948886043433691,at risk
15718912,1,99,0.9943086169609977,at risk
15623202,1,99,0.9947686875077238,at risk
15639278,1,99,0.9922616568457387,at risk
15645355,1,99,0.9944293625609609,at risk
15708867,1,99,0.9926905696932011,at risk
15800514,1,99,0.9937670215939173,at risk
15782096,1,99,0.9897368469574296,at risk
15803947,1,99,0.9931784847042221,at risk
15811565,1,99,0.9945348014140611,at risk
15572038,1,99,0.9918956675798873,at risk
15723950,1,99,0.9927132303261067,at risk
15694566,1,99,0.9941493889143563,at risk
15649853,1,99,0.991992859981995,at risk
15600392,1,99,0.9935856497961056,at risk
15709920,1,99,0.9948974010759039,at risk
15772650,1,99,0.9947201199099696,at risk
15677317,1,99,0.9923308244787693,at risk
15714575,1,99,0.9940856528255008,at risk
15649024,1,99,0.9928549270713907,at risk
15571193,1,99,0.9948771182231737,at risk
15807163,1,99,0.9919552956173171,at risk
15606887,1,99,0.9902175502375213,at risk
15783007,1,99,0.9948553185266151,at risk
15673439,1,99,0.9929482725246291,at risk
15615050,1,99,0.9937665635383173,at risk
15625761,1,99,0.9947666631193731,at risk
15627995,1,99,0.9912360751475049,at risk
15616221,1,99,0.9931642898323755,at risk
15714062,1,99,0.9931571614439764,at risk
15771442,1,99,0.9920830590867583,at risk
15675337,1,99,0.9921308531759805,at risk
15611186,1,99,0.9928776834356157,at risk
15650026,1,99,0.9928766948647253,at risk
15689328,1,99,0.9952234425674815,at risk
15790810,1,99,0.9915679916097511,at risk
15814468,1,99,0.9952006679874817,at risk
15739972,1,99,0.9947944325805631,at risk
15588904,1,99,0.9935452761828589,at risk
15768763,1,99,0.9907842741697589,at risk
15657829,1,99,0.9946458862119028,at risk
15772559,1,99,0.9936418332555744,at risk
15763683,1,99,0.992962281868487,at risk
15640852,1,99,0.992811909931624,at risk
15743293,1,99,0.9923046141171804,at risk
15612207,1,99,0.9907879625062298,at risk
15650538,1,99,0.9952445234644305,at risk
15737104,1,99,0.9952910058863171,at risk
15654531,1,99,0.9889464171734256,at risk
15697360,1,99,0.9910067811792812,at risk
15655213,1,99,0.9941688377270314,at risk
15746199,1,99,0.9926958534248954,at risk
15666711,1,99,0.9908905968263642,at risk
15659567,1,99,0.9944304655348618,at risk
15611669,1,99,0.9934445118924854,at risk
15629299,1,99,0.9953003323255257,at risk
15785654,1,99,0.9918143203426554,at risk
15797381,1,99,0.9931238541085566,at risk
15673877,1,99,0.9944371196351779,at risk
15784180,1,99,0.9915304759187076,at risk
15651627,1,99,0.9922432834550552,at risk
15803750,1,99,0.9933886481062189,at risk
15706232,1,99,0.9916207461789224,at risk
15752801,1,99,0.9937446729082667,at risk
15580914,1,99,0.9934239147639005,at risk
15597709,1,99,0.9948909484806515,at risk
15815040,1,99,0.9935233268491999,at risk
15788776,1,99,0.9941704764711131,at risk
15765257,1,99,0.9940591514006866,at risk
15737998,1,99,0.9950451974629629,at risk
15621423,1,99,0.9922349683444085,at risk
15664615,1,99,0.9935300866641442,at risk
15623210,1,99,0.9952424170164181,at risk
15566495,1,99,0.9937728108597467,at risk
15663194,1,99,0.9943438850141715,at risk
15648681,1,99,0.9934987390170491,at risk
15611318,1,99,0.9910857900717693,at risk
15721507,1,99,0.9946790490999939,at risk
15810723,1,99,0.9924810710179212,at risk
15670646,1,99,0.9937753455141748,at risk
15797767,1,99,0.9927736809731305,at risk
15802071,1,99,0.9933037265800634,at risk
15671293,1,99,0.9950753211529056,at risk
15702571,1,99,0.9914555038388183,at risk
15776545,1,99,0.9883291853870895,at risk
15697844,1,99,0.9925183666951831,at risk
15700300,1,99,0.9937749791687257,at risk
15569917,1,99,0.9927307739884758,at risk
15757306,1,99,0.9926990314113701,at risk
15791944,1,99,0.9940134137965657,at risk
15712483,1,99,0.9917495103255739,at risk
15702801,1,99,0.9943325380753225,at risk
15681007,1,99,0.9952516875460051,at risk
15629273,1,99,0.9950432146370393,at risk
15774936,1,99,0.9935897381190216,at risk
15585287,1,99,0.9943458962004216,at risk
15641860,1,99,0.9923948890032555,at risk
15679818,1,99,0.9941190489580903,at risk
15780989,1,99,0.994435224770843,at risk
15802758,1,99,0.9924770647057541,at risk
15664849,1,99,0.9918341916423236,at risk
15789563,1,99,0.9942885606005399,at risk
15661409,1,99,0.9926320805053864,at risk
15681476,1,99,0.9942757501568646,at risk
15623630,1,99,0.9936095020233427,at risk
15722632,1,99,0.9945058747011996,at risk
15713440,1,99,0.9899485197632912,at risk
15772482,1,99,0.9941543156803266,at risk
15616676,1,99,0.9938183083495722,at risk
15785352,1,99,0.9946576993983273,at risk
15808868,1,99,0.9928030966890938,at risk
15697801,1,99,0.9948033266120588,at risk
15736078,1,99,0.9951312898116931,at risk
15812607,1,99,0.9929900516973236,at risk
15688849,1,99,0.9919371604745953,at risk
15639117,1,99,0.9940188866601889,at risk
15586236,1,99,0.9909210187439434,at risk
15733872,1,99,0.9946646906838567,at risk
15602647,1,99,0.9914807693005301,at risk
15623063,1,99,0.9947663332399038,at risk
15603096,1,99,0.9946838504366774,at risk
15572050,1,99,0.9938134444556722,at risk
15641366,1,99,0.9945094416622879,at risk
15621004,1,99,0.992912222736082,at risk
15708504,1,99,0.9932551404109345,at risk
15790455,1,99,0.9937158208466368,at risk
15605698,1,99,0.994956380465977,at risk
15788480,1,99,0.9943751201031293,at risk
15757759,1,99,0.9930429128833606,at risk
15796230,1,99,0.993095406744969,at risk
15611729,1,99,0.9946408416567335,at risk
15684395,1,99,0.9945441149558856,at risk
15637690,1,99,0.9927777163744919,at risk
15632882,1,99,0.9940785585520131,at risk
15661034,1,99,0.9932245471763569,at risk
15701319,1,99,0.9923975592022208,at risk
15641158,1,99,0.9944137484099694,at risk
15575147,1,99,0.9669666972779009,at risk
15582519,1,99,0.9945818750962397,at risk
15755330,1,99,0.9924699832280021,at risk
15717191,1,99,0.9933259234680184,at risk
15612478,1,99,0.9948926899196061,at risk
15567506,1,99,0.9941756318241257,at risk
15622985,1,99,0.9904667320093526,at risk
15668774,1,99,0.9928259534701739,at risk
15659694,1,99,0.9947369504111688,at risk
15581893,1,99,0.994047326203165,at risk
15672447,1,99,0.9927248280217341,at risk
15749103,1,99,0.9920999911479086,at risk
15684316,1,99,0.9918783187684738,at risk
15719426,1,99,0.9947961410162355,at risk
15753092,1,99,0.9934501056017163,at risk
15803202,1,99,0.991364433375867,at risk
15784923,1,99,0.9946562552130462,at risk
15669782,1,99,0.9921646934138785,at risk
15617052,1,99,0.989099395403136,at risk
15669783,1,99,0.9936222660215602,at risk
15624993,1,99,0.9925874525281353,at risk
15797081,1,99,0.9919134507487257,at risk
15731148,1,99,0.9937849452832198,at risk
15800031,1,99,0.9938754888603251,at risk
15789560,1,99,0.9911424363650162,at risk
15712807,1,99,0.994426475985735,at risk
15749583,1,99,0.9925804677371515,at risk
15768233,1,99,0.991480152331541,at risk
15804962,1,99,0.9884475656473937,at risk
15761487,1,99,0.991100235863066,at risk
15581626,1,99,0.9924330597402777,at risk
15776936,1,99,0.9912263873830677,at risk
15772337,1,99,0.9945066213927513,at risk
15749951,1,99,0.9932241816190869,at risk
15777459,1,99,0.9937970864359856,at risk
15604138,1,99,0.993838814512863,at risk
15666095,1,99,0.9933314892942097,at risk
15643487,1,99,0.9926570642993786,at risk
15747288,1,99,0.9899686579841336,at risk
15636977,1,99,0.9929858024371304,at risk
15606097,1,99,0.9946228264969118,at risk
15612103,1,99,0.99384064485363,at risk
15653572,1,99,0.993441010295542,at risk
15710315,1,99,0.9939073877827665,at risk
15635364,1,99,0.9939538462473644,at risk
15622033,1,99,0.9924179496825958,at risk
15586523,1,99,0.9923576298902814,at risk
15766826,1,99,0.9776935086574882,at risk
15815316,1,99,0.9930394070502597,at risk
15601787,1,99,0.9923246252500353,at risk
15797751,1,99,0.9947489748909116,at risk
15734711,1,99,0.9930183375480434,at risk
15814405,1,99,0.9895515824443502,at risk
15796115,1,99,0.9942894918570607,at risk
15590337,1,99,0.9850867319340654,at risk
15593778,1,99,0.9916405416068433,at risk
15658409,1,99,0.9922699883019178,at risk
15743193,1,99,0.9909272904518329,at risk
15608588,1,99,0.9936253283520488,at risk
15732437,1,99,0.9946954795561203,at risk
15613048,1,99,0.9948981848490753,at risk
15706458,1,99,0.9925775284716227,at risk
15712536,1,99,0.9933077035781287,at risk
15764916,1,99,0.9928172066108236,at risk
15664547,1,99,0.9945856008554266,at risk
15591985,1,99,0.9921883224332806,at risk
15644994,1,99,0.9927289426415219,at risk
15742091,1,99,0.9948059107027988,at risk
15640507,1,99,0.9929272149044874,at risk
15701936,1,99,0.9929725308753338,at risk
15687329,1,99,0.994821459712714,at risk
15619514,1,99,0.9943724070617637,at risk
15726179,1,99,0.9950185347221717,at risk
15572182,1,99,0.9934785492422392,at risk
15686974,1,99,0.9937788082290439,at risk
15755731,1,99,0.9936545533630645,at risk
15774586,1,99,0.9932835824439099,at risk
15681026,1,99,0.9940609515610461,at risk
15594612,1,99,0.9926817491453052,at risk
15672754,1,99,0.9929690440866549,at risk
15586914,1,99,0.774388582497164,at risk
15638424,1,98,0.7686246091461987,at risk
15757535,1,98,0.9893058851158969,at risk
15723488,1,98,0.989922017971558,at risk
15568748,1,98,0.9895095933214589,at risk
15676895,1,98,0.9886161155859622,at risk
15801559,1,98,0.98848020193206,at risk
15707362,1,98,0.9894231277244477,at risk
15752081,1,98,0.9882677805817167,at risk
15683503,1,98,0.9884966990749975,at risk
15738181,1,98,0.9858518651729692,at risk
15664610,1,98,0.991491324783639,at risk
15715142,1,98,0.991209000391719,at risk
15637876,1,98,0.9910741285759298,at risk
15775306,1,98,0.9874701215628887,at risk
15799811,1,98,0.9899970990653827,at risk
15686936,1,98,0.9887971317574791,at risk
15694821,1,98,0.9872095159712013,at risk
15791279,1,98,0.9889364735663871,at risk
15730038,1,98,0.9872757385076417,at risk
15665077,1,98,0.9901597213745809,at risk
15587233,1,98,0.9879314526377149,at risk
15598751,1,98,0.9884678865395552,at risk
15730394,1,98,0.9886613152890753,at risk
15777797,1,98,0.9870433727490969,at risk
15701121,1,98,0.9904903892772191,at risk
15779176,1,98,0.9915398892702321,at risk
15585901,1,98,0.9818337053791192,at risk
15725835,1,98,0.9853886454466574,at risk
15797160,1,98,0.9913023857021486,at risk
15648577,1,98,0.9839301630235866,at risk
15783615,1,98,0.990718577920481,at risk
15664543,1,98,0.9873280262856725,at risk
15603914,1,98,0.9893181286536006,at risk
15693199,1,98,0.9885007290493993,at risk
15752026,1,98,0.9894392522516887,at risk
15755178,1,98,0.9855670158959765,at risk
15711834,1,98,0.9883722108411374,at risk
15688691,1,98,0.990104165964754,at risk
15636999,1,98,0.9881677217560115,at risk
15628972,1,98,0.9891472275018393,at risk
15690188,1,98,0.9869813666394541,at risk
15776348,1,98,0.9783933958568573,at risk
15595228,1,98,0.986140197406189,at risk
15779862,1,98,0.9890675601052821,at risk
15730688,1,98,0.9822181492486225,at risk
15587419,1,98,0.9912029829590819,at risk
15596984,1,98,0.9878257957673471,at risk
15764431,1,98,0.9898316798413385,at risk
15765982,1,98,0.9886047858786795,at risk
15768451,1,98,0.990471642328977,at risk
15729489,1,98,0.9905283878588497,at risk
15689598,1,98,0.9878894602009378,at risk
15615126,1,98,0.9869087828317773,at risk
15663164,1,98,0.9894671518785079,at risk
15714981,1,98,0.9893857051028939,at risk
15743673,1,98,0.9868880055609592,at risk
15606641,1,98,0.9917002098167144,at risk
15643865,1,98,0.9868625901970396,at risk
15771543,1,98,0.9917226082133603,at risk
15781598,1,98,0.9898005876992945,at risk
15641312,1,98,0.987705730049365,at risk
15635034,1,98,0.9889849591195373,at risk
15692929,1,98,0.9906140989451154,at risk
15672152,1,98,0.9862184471749362,at risk
15579617,1,98,0.9879782368494839,at risk
15693205,1,98,0.9904255426317908,at risk
15751203,1,98,0.9870288465452868,at risk
15803456,1,98,0.9907094977417864,at risk
15775067,1,98,0.9876296980649554,at risk
15588449,1,98,0.9868539991233413,at risk
15613102,1,98,0.9883295790536194,at risk
15608528,1,98,0.989011017118404,at risk
15662426,1,98,0.9883484265037866,at risk
15801832,1,98,0.9914130581787425,at risk
15606397,1,98,0.9892501702900599,at risk
15664897,1,98,0.9891968921374446,at risk
15771270,1,98,0.9884207259430179,at risk
15765300,1,98,0.9903084145332697,at risk
15773723,1,98,0.9717918216535851,at risk
15791958,1,98,0.9905551886267006,at risk
15612139,1,98,0.9839565095843458,at risk
15669011,1,98,0.9866610781510751,at risk
15674720,1,98,0.989465065958707,at risk
15603880,1,98,0.9889170672172899,at risk
15749401,1,98,0.989793661624339,at risk
15609558,1,98,0.9895884954803864,at risk
15623219,1,98,0.9852796158869187,at risk
15746012,1,98,0.9874145976296033,at risk
15598982,1,98,0.9907888606280726,at risk
15700801,1,98,0.9907645419873652,at risk
15593510,1,98,0.9885430681303126,at risk
15569432,1,98,0.9909870251350196,at risk
15704209,1,98,0.988275830551372,at risk
15636592,1,98,0.9880973593073854,at risk
15569249,1,98,0.990738807301298,at risk
15776156,1,98,0.9878459190688047,at risk
15609070,1,98,0.9885028291339609,at risk
15796111,1,98,0.9918031356159792,at risk
15577771,1,98,0.9898965025869798,at risk
15748499,1,98,0.9900569764181739,at risk
15587038,1,98,0.9869802670828997,at risk
15729718,1,98,0.9895538572892434,at risk
15768342,1,98,0.9896198811955753,at risk
15650591,1,98,0.9915282606822483,at risk
15679453,1,98,0.9899397240514158,at risk
15763029,1,98,0.9913642958813296,at risk
15791513,1,98,0.9891366391548134,at risk
15578141,1,98,0.9841716661984048,at risk
15717489,1,98,0.8864657211855711,at risk
15815656,1,98,0.9907320717666191,at risk
15792473,1,98,0.9896548489681013,at risk
15753840,1,98,0.98546912281759,at risk
15745266,1,98,0.988229961163429,at risk
15663134,1,98,0.9898436562162161,at risk
15775703,1,98,0.9861210897769431,at risk
15692142,1,98,0.9911433653310731,at risk
15685947,1,98,0.9910294284135709,at risk
15599329,1,98,0.9901048048883391,at risk
15778418,1,98,0.9899718242189094,at risk
15809736,1,98,0.986736022605237,at risk
15737735,1,98,0.9879846585234886,at risk
15585066,1,98,0.9878918336950712,at risk
15592925,1,98,0.9911895534109143,at risk
15793311,1,98,0.9870428799354389,at risk
15608246,1,98,0.9880785947976016,at risk
15792650,1,98,0.9886133457717855,at risk
15624180,1,98,0.9900240524275761,at risk
15777907,1,98,0.9764988204021744,at risk
15737025,1,98,0.9860115960137187,at risk
15566531,1,98,0.9862671717059426,at risk
15791674,1,98,0.9824862483493629,at risk
15807728,1,98,0.9903132974528406,at risk
15768495,1,98,0.9899948649061062,at risk
15785358,1,98,0.9887935127843531,at risk
15680201,1,98,0.9538216081168501,at risk
15662698,1,98,0.9886866633853028,at risk
15799358,1,98,0.9891892583122651,at risk
15732202,1,98,0.965491484517106,at risk
15584532,1,98,0.9897672082550382,at risk
15602280,1,97,0.9835026007588771,at risk
15583456,1,97,0.9869683620146059,at risk
15737741,1,97,0.9840106072834599,at risk
15588248,1,97,0.9570888942546513,at risk
15585067,1,97,0.9812951311136869,at risk
15740104,1,97,0.9395347689676772,at risk
15791700,1,97,0.9855320747624908,at risk
15582714,1,97,0.9873951856651871,at risk
15689341,1,97,0.986086619804642,at risk
15631240,1,97,0.9846468927393422,at risk
15602735,1,97,0.9879493113108854,at risk
15671655,1,97,0.985054486716412,at risk
15605000,1,97,0.9800905873557922,at risk
15603942,1,97,0.9871112947719213,at risk
15706071,1,97,0.9881380638261498,at risk
15643967,1,97,0.9842832550212038,at risk
15808557,1,97,0.9840551322230281,at risk
15644174,1,97,0.9855406299172618,at risk
15753847,1,97,0.9850199649834406,at risk
15650442,1,97,0.987646678393766,at risk
15772412,1,97,0.9867234919339242,at risk
15676937,1,97,0.9775871005576522,at risk
15607275,1,97,0.9810989583228006,at risk
15784761,1,97,0.9848912204164334,at risk
15753174,1,97,0.9868784917892346,at risk
15804038,1,97,0.9868881040479643,at risk
15683416,1,97,0.9861604005152694,at risk
15694444,1,97,0.986067967848325,at risk
15583392,1,97,0.9861673530634404,at risk
15657535,1,97,0.9632391917211679,at risk
15792305,1,97,0.9862797967655975,at risk
15576935,1,97,0.9781935006979919,at risk
15591512,1,97,0.9873706738959322,at risk
15641782,1,97,0.9465397518611165,at risk
